created_at,author_id,tweet,retweet,reply,like,quote
2021-12-05 12:45:35+00:00,262026799,"Libur Natal dan Tahun Baru, Bentuk Pengetatan Wilayah Saat PPKM Level 3 https://t.co/Sg6r2Kjp2d",0,0,0,0
2021-12-05 12:44:26+00:00,1464823422148567048,"Panik, Yahya Staquf Intervensi Muktamar dan memaksa di kala PPKM Nataru #TolakProyahudi #GusYahyaAntekZionis #BahayaLatenAsing #NUAntiYahudi #TolakOligarkiNU #TolakCalonHMI #TolakAntekAsing

https://t.co/2FkkqlDUzc",0,0,0,0
2021-12-05 12:43:36+00:00,1174973654179803143,Theopilus Ginting Serahkan Bantuan Beras PPKM Kepada Masyarakat Desa Suka Julu https://t.co/SOZw3JIWsm,0,0,0,0
2021-12-05 12:42:02+00:00,1268517222403551238,"@IoghBp PPKM Dok
Bakal diperketat",0,0,0,0
2021-12-05 12:38:11+00:00,910496991313928192,"Karena memasuki PPKM Nataru nanti, info terbaru dari Satgas Covid-19. Kemungkinan resiko sedang saat pandemi.

#Covid19 #PPKMNataru #SatgasCovid19 #Lockdown #Weekend",0,0,0,0
2021-12-05 12:36:52+00:00,1036938457216471040,@mhmddin1 Ppkm juga sob,0,0,0,0
2021-12-05 12:36:44+00:00,1416815158672838656,"@shocolade3 seruuu, efeknya yaa pegel"" kakinya😭😭 tapi seruu sblm ppkm level 3 muncul kan😭🙏",0,1,0,0
2021-12-05 12:34:50+00:00,1038664784625917953,Untuk yang dimedan... DM yah... Semoga lancar lagi orderan. Karna kenak dampak PPKM berat banget rasanya 😭😌 tapi masih bersyukur. Semoga lancar terus ga ppkm an lagi.,0,0,0,0
2021-12-05 12:29:53+00:00,2410844606,Potret Kendaraan Mengular Macet Panjang di Tawangmangu : Tawangmangu Diserbu Selagi Belum PPKM https://t.co/YQASbCvY9d,0,0,0,0
2021-12-05 12:29:02+00:00,1433027229546532865,@dumporns ppkm,0,1,0,0
2021-12-05 12:28:43+00:00,1331483827517018113,bukan apa apa cuma burem ajg posisi bangku sama papan tulis kek lagi ppkm,0,0,0,0
2021-12-05 12:28:02+00:00,1302481738287869952,"Iki pie UAS ngenemen si
Pengen lekndang preiiiii Selak ppkm ki lo",0,0,0,0
2021-12-05 12:26:59+00:00,1487357612,"ibuk : adekmu arep sunat
me : kapan
ibuk : tgl 22 
me : oh yowes (berniat pulang)
ibuk : gausah muleh wes wong ra di acara i lagian ppkm pisan wes ndek kono ae

malah ga ngebolehin pulang😭🤣",0,0,0,0
2021-12-05 12:24:57+00:00,4223728546,"@bielnabieldesu @sbyfess ini bsbs nanti dijadiin alasan varian omicron masuk indo, trs jadi ppkm the next level yg levelnya level mbohhhhh",0,0,0,0
2021-12-05 12:20:16+00:00,1276865528,@Subangkitwahyu @_DCLXVI___ Waduh dampak ppkm pasti iki,0,1,0,0
2021-12-05 12:19:22+00:00,570653132,"salah satu aturan PPKM itu adalah ""hindari pertemuan yang tidak penting""
pdahal mana ada pertemuan yg tdk penting?!",0,2,0,0
2021-12-05 12:16:13+00:00,1462832933312495618,Giat PPKM TOOL MOH TOHA pada hari sabtu tetap semangat https://t.co/ZDPVtaxyTy,0,0,0,0
2021-12-05 12:12:02+00:00,1385802190946668549,Akselerasi Vaksinasi PPKM Dan Prokes ketat adalah kunci mencegah lonjakan covid 19 https://t.co/uLMaU31JGG,0,0,0,0
2021-12-05 12:11:00+00:00,1385802190946668549,"Memasuki tahun 2021 bertepatan dengan lonjakan kasus pertama kebijakan PPKM mulai diterapkan. berangkat dari pelajaran selama penerapan kebijakan PSBB (Pembatasan Sosial Berskala Besar), PPKM berhasil menurunkan laju kasus. https://t.co/cUTYqVHE01",0,0,0,0
2021-12-05 12:10:22+00:00,1296053671340326912,@nxblta sama lo keburu ppkm,0,1,0,0
2021-12-05 12:10:03+00:00,1385802190946668549,Vaksinasi massal PPKM dan kedisiplinan menjalankan protokol kesehatan adalah upaya maksimal kita mengakhiri pandemi https://t.co/mnTlB0aNRZ,0,0,0,0
2021-12-05 12:07:11+00:00,4857501925,"Tak lelah himbau warga untuk selalu mematuhi Prokes, dilaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon. https://t.co/kec7Vs8XPW",0,0,0,0
2021-12-05 12:06:09+00:00,4857501925,"Tetap berikan himbauan Prokes, dilaksanakan Giat  patroli gabungan bersama Polsek Karangmalang dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Karangmalang. https://t.co/dY43KPNArt",0,0,0,0
2021-12-05 12:04:41+00:00,4857501925,"Wujudkan kondusifitas wilayah, dilaksanakan Giat  patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Kalijambe. https://t.co/K6DNkzQ2WG",0,0,0,0
2021-12-05 12:04:04+00:00,1273229260820328448,Inimah akal2an pemerintah biar gaada celah buat liburan pas ppkm https://t.co/uQBp6HVY0j,0,0,0,0
2021-12-05 12:03:30+00:00,154102750,Mayoritas Masyarakat Puas dengan Penerapan PPKM dan Prokes https://t.co/TRGHHnJlUk https://t.co/qACdza9nQF,1,0,7,1
2021-12-05 12:01:06+00:00,1170624071416999936,bukan kemana ada ppkm katanya.....tidak bebas tetapi bebas tetapi bingung.....,0,1,0,0
2021-12-05 12:00:26+00:00,1084274146526126080,"@collegemenfess Ini mengikuti aturan pemeringah ga sih? Yg katanya demi menghindari kerumunan pada saat libur, lalu dilakukan ppkm level 3 lagi? Trs sekolah ikut""an membuat aturan begini supaya gada yg keluar kota pada akhir tahun",0,0,0,0
2021-12-05 12:00:05+00:00,18129942,"Libur Natal dan Tahun Baru, Bentuk Pengetatan Wilayah Saat PPKM Level 3 https://t.co/R8Ep05bO8c #TempoTravel",3,1,0,0
2021-12-05 12:00:00+00:00,1188692236172578816,PPKM mulai tgl brp sampe brp sih rek? Terus kereta bis gt masih bisa jalan? Utamanya pandanwangi. Masih bisa keluar masuk jbr/bwi ga ya? TIA /jbrfess/,0,2,0,0
2021-12-05 11:57:34+00:00,388190238,Berpikir kritis dalam menemukan solusi masalah https://t.co/Qd4L9TmGrX,0,0,0,0
2021-12-05 11:57:31+00:00,1410589853134163971,"kelas gue udah nempah baju buat classmiting, eh ada ppkm lagi https://t.co/w4Aq9MTkel",0,0,0,0
2021-12-05 11:57:20+00:00,748546206,@urskyemperor Bahkan saat level ppkm yg cukup ketat sekalipun bbrp bulan lalu harganya stabil 😅,0,1,0,0
2021-12-05 11:56:53+00:00,1453371042471178243,PPKM TAI KAMBING,0,0,0,0
2021-12-05 11:55:17+00:00,4857501925,"Terus laksanakan penerapan Prokes,  pada hari Minggu tgl 5 Desember 2021 Pkl 10.00 WIB s.d selesai telah dilaksanakan Giat  patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Kalijambe. https://t.co/Mngs2YOzZ2",0,0,0,0
2021-12-05 11:55:17+00:00,1365518588187009029,Christmas dinner dluan sblm ppkm. https://t.co/I0VvOprJwt,0,3,0,0
2021-12-05 11:54:50+00:00,1131230245959360512,"aku tadi lagi makan sama ortu, tbtb ngomongin soal ppkm, dan aku bilang kalo aku kayanya gabakal ada libur kaya biasanya. terus kata mereka tuh, ""syukur atuh."" KEK, URANG ITU MAH DI SITU JUGA CEURIK, DEPAN ORTU, CAPEK LUR",0,0,0,0
2021-12-05 11:53:18+00:00,1327416372809195521,@ddyleyumgirlf alfa indo ppkm ya kak??,0,1,0,0
2021-12-05 11:52:45+00:00,1366243664305905667,@pxersephone katanya ppkm hadeeh,0,1,0,0
2021-12-05 11:52:27+00:00,1110200563327655939,@mraofficial30 @lvckyrvses_ Insyaallah kalo udah ga ada ppkm 🥲🤭,0,1,0,0
2021-12-05 11:50:24+00:00,1262250323919290368,"terkadang pingin banget meet sama yang lain sama gerry, aru, junke, joan, ko felix, AANG :' 

dll.

tapi terhalang ppkm dan jauh wkwk",0,1,0,0
2021-12-05 11:49:45+00:00,1323118294061051904,Katanya ada ppkm ya? Emng tgl brp?,0,1,0,0
2021-12-05 11:48:44+00:00,1377249470996303882,"Satpol PP kabupaten Grobogan melakukan Patroli Pengawasan PPKM Level 1 Protkes Pengendalian Covid-19 di wilayah Kabupaten Grobogan pada Hari Minggu tanggal 05 Desember 2021, Siang Hari
@ditpolpp_linmas @satpolpp_jateng @SumarniGrobogan @humasGrobogan @diskominfo_grob https://t.co/dFdQlLfvIZ",0,0,1,0
2021-12-05 11:47:51+00:00,1356465177835626496,Kalo penerbangan international ada ppkm ga sih? Ada kan yaa?? Makin di ribetin aja deh kyk nya ih sebel gue,0,0,1,0
2021-12-05 11:45:59+00:00,1141022300549963776,@sbyfess Ppkm libur natal dan tahun baru 24 des - 2 jan 🤣 ahhhh basi,0,0,0,0
2021-12-05 11:45:18+00:00,1356465177835626496,"Ppkm tgl brp sih yang bener?? Tgl 22 atau 24 desember?? Tolong bantu infoin dong bagi yg tau, mau beli tiket soalnya tapi takut salah tgl",0,1,0,0
2021-12-05 11:43:42+00:00,1351156553466990592,Kepikiran mau daftar gym lagi tapi keingetan bentaran lagi mau PPKM level 3. Better kelar tahun baru kali ya daftar gym nya.,0,0,0,0
2021-12-05 11:43:27+00:00,1381205256948748288,PPKM level 3 seluruh Indonesia. Terus guna nya vaksin buat apa anjir,0,1,1,0
2021-12-05 11:43:12+00:00,759692754985242625,Panitia berjanji akan tetap menggelar kegiatan Muskot Perbakin Solo dengan penerapan protokol kesehatan yang ketat. #publisherstory https://t.co/844TOUCXl0,0,0,0,0
2021-12-05 11:42:39+00:00,1277559409959297024,"Gila, rest area penuh semua. Efek akan terjadinya ppkm. 
Selalu berhati-hati ya bagi kalian yg mau bepergian. Selalu baca doa dan waspada. Kalau cape istirahat. Jangan maksain. Keluar juga kalau ada kebutuhan aja kalau bisa. 
Sekedar saran",0,0,0,0
2021-12-05 11:42:34+00:00,1117092656918646785,"@hipohan Tgl 22 ppkm lagi
Makin sepi deh",0,0,0,0
2021-12-05 11:41:39+00:00,1420613542152077313,Patroli PPKM gabungan 3 pilar melaksanakan himbauan kepada karyawan rumah makan cepat saji untuk tetap menerapkan prokes untuk pengunjuk dan karyawan. https://t.co/uCMChqXFI8,0,0,0,0
2021-12-05 11:41:26+00:00,1497181873,@sbyfess Ppkm maneh iki gak suwi,0,0,0,0
2021-12-05 11:41:04+00:00,1439904299224420353,Kabupaten Bogor Turun ke PPKM Level 2 https://t.co/lnYRf6JL28,0,0,0,0
2021-12-05 11:40:43+00:00,1187753723184996353,"Minggu, 5/12/2021 Pkl 09.30  WIB  s.d selesai Serka Joko Waliman Koramil 13/Sukodono lak Giat  patroli gabungan bersama Aiptu Sudarsono dan Brigadir Wahyu Polsek Sukodono dlm rgk  pelaksanaan *PPKM LEVEL II* di wilayah Kecamatan Sukodono.
@Kodim_Sragen https://t.co/Z1eHzaQyri",0,0,0,0
2021-12-05 11:40:35+00:00,1420613542152077313,Patroli PPKM gabungan 3 pilar melaksanakan pengecekan penerapan prokes di Swalayan / Mall. https://t.co/qsxk79tsZR,0,0,0,0
2021-12-05 11:33:26+00:00,4857501925,"Wujud kepedulian wilayah dilaksanakan Giat  patroli gabungan bersama Polsek Sukodono dalam rangka  Pelaksanaan *PPKM LEVEL II* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Sukodono. https://t.co/4tVDjnefxE",0,0,0,0
2021-12-05 11:30:43+00:00,352082967,Angkasa pura menolak ppkm diperpanjang. https://t.co/wVOqnFjEA0,0,0,0,0
2021-12-05 11:30:13+00:00,346274466,"@THaripriambodo @Bramfanggi @Gelask0s0ng @hipohan ..tu kereta cukup ramai dibanding masa ppkm darurat dan ppkm level 4-3, minggu lalu saya habis naik itu 2x,

untuk kasus YIA ini ada kecurigaan d benak saya, 

karena AP sedang meloby Kulonprogo untuk motong pajaknya, apakah berita ini ""jurus kere""?",0,1,0,0
2021-12-05 11:29:08+00:00,1463833778229370882,@iamsnowwbearr @schfess adkel jalur ppkm beberapa adabnya gak ketulungan,0,0,3,0
2021-12-05 11:28:45+00:00,212909959,"rasanya pengen melancong ke luar kota/pulau buat healing, tp bentar lagi ppkm nataru",0,0,0,0
2021-12-05 11:28:35+00:00,1261495128239136768,"@schfess pisah..
masih PPKM soalnya 👍",0,0,0,0
2021-12-05 11:28:17+00:00,1463833778229370882,@aztumu @iamsnowwbearr @schfess adkel era ppkm emg gini cuk,1,0,0,0
2021-12-05 11:26:46+00:00,3223691798,"Random mimpi pas ketiduran
Tgl 22 ke Jogja habis dateng ke kantor (nggag tau kantor apa) trus pulang naik kreta tapi kretanya nggag jadi berangkat 😔 karena ppkm menjelang nataru akhirnya mlipir ke prambanan 😂",0,0,0,0
2021-12-05 11:26:02+00:00,3042677100,Tak Ada Pembatasan Angkutan Barang Selama PPKM Level 3 Nataru https://t.co/XpXosLM7Yl,0,0,0,0
2021-12-05 11:22:58+00:00,1041451942596100096,Tapi jakarta mau ppkm ding akhir bulan ini sampe awal januari 😌,0,1,1,0
2021-12-05 11:22:18+00:00,1197225394866282496,[askrl] guys ppkm yg skg atm bc4 buat setor tunai atau tarik tunai buka sampe malem atau 24jam gasih?,0,0,1,0
2021-12-05 11:21:41+00:00,1256225706373197824,"@Kohonussa_ udaah, tapi gatau kalau besok pas ppkm lagi :'",0,1,0,0
2021-12-05 11:20:49+00:00,1422101453728931844,"RT @Bareti0: Dukung PPKM level 3 dan vaksinasi ????????
Liburan tahun ini kalau tidak ada urusan yang primer dan mendesak, sebaiknya hindari bepergian pada Natal dan tahun baru ya. ????????
Semoga Herd Immunity di Indonesia tercapai ... Amin???????? https://t.co/ucPI6tOHRx",0,0,0,0
2021-12-05 11:19:35+00:00,107680368,"Mau ppkm level berapa kek, dept planning ttp wfo 🏃🏻‍♀️",0,0,0,0
2021-12-05 11:19:25+00:00,1464441472045002752,"@sbyfess ngko nek tahun baru auto PPKM, covid nambah bla bla bla",0,0,0,0
2021-12-05 11:17:52+00:00,71197419,@rikaarti Ya klo mau cus aja beneran sebelum ppkm deh,0,0,0,0
2021-12-05 11:17:14+00:00,1183261634417942530,"Jd kan ini bocah"" sd-sma ga ada libur nih... gw mikir kok ga ada libur tp ada ppkm level 3?? Yg dmn ppkm level 3 itu dah lumayan ketat kan aturannya? Trs jg ada berita varian baru. Trs, pertanyaan nya knp harus masuk?",0,1,0,0
2021-12-05 11:15:00+00:00,39933002,"Cegah lonjakan kasus Covid-19, ini aturan yang wajib diketahui di PPKM level 2.

https://t.co/sfuBsVF6dh",0,0,1,0
2021-12-05 11:14:22+00:00,1321754212615692289,Kegiatan yustisi PPKM sasaran pedagang di jembatan serdang https://t.co/Y2mAHD9KfG,0,0,0,0
2021-12-05 11:10:55+00:00,1257727558608580609,"Kapan PPKM Level 3 Dimulai Se-Indonesia, Ini Jadwal-Aturannya
Baca Selengkapnya: https://t.co/wNknhdiR7A

#Misirwjuara",0,0,0,0
2021-12-05 11:10:32+00:00,209324135,"Kapan PPKM Level 3 Dimulai Se-Indonesia, Ini Jadwal-Aturannya
Baca Selengkapnya: https://t.co/Ki8QcdpFBd",0,0,0,0
2021-12-05 11:09:36+00:00,1174973654179803143,Bupati Karo Launching Bantuan Beras PPKM Kepada 26.723 KPM https://t.co/QRhtjwJ2Fa,0,0,0,0
2021-12-05 11:08:33+00:00,119031890,PATROLI PEMANTAUAN DAN  PENERAPAN PROTOKOL KESEHATAN SESUAI PPKM MIKRO KEPADA PETUGAS DAN PENGUNJUNG TEMPAT2 WISATA https://t.co/llMXwru8pF,0,0,1,0
2021-12-05 11:08:10+00:00,1292355215362932737,"@bdngfess ppkm na ngan level 3 mah aya keneh.
level 4 ge masih aya komo level 3",0,0,0,0
2021-12-05 11:07:44+00:00,1422101453728931844,"RT @Anggita_lung: Cara terbaik mencegah covid-19 gelombang ketiga dari penyebaran varian baru Omicron adalah dengan mempercepat vaksinasi dan mendukung PPKM level 3 untuk melindungi masyarakat.
Dan membentuk HERD IMMUNITY.
@jokowi Lawan Pandemi https://t.co/fHZMdtmXah",0,0,1,0
2021-12-05 11:06:57+00:00,58518327,@DKIJakarta tolong ditertibkan kafe yang tidak menjalankan prokes sesuai aturan PPKM level 2 https://t.co/ANmcPT8DUZ,0,0,0,0
2021-12-05 11:06:29+00:00,371675587,@gummuserv katanya ppkm tapi gak tau tum om aku yang biasa nya rencana liburan,0,1,0,0
2021-12-05 11:06:05+00:00,1248335621988311041,Euy ppkm bandung bis ke luar kota aya teu?,0,2,2,0
2021-12-05 11:03:03+00:00,1452802499065245697,@sk8trbby AU LAH ANJ MALAH PPKM TAI,0,1,0,0
2021-12-05 11:02:51+00:00,76007118,"@miafawziah Wkwk bukannn, maksudnya ini kan masih PPKM, Mia. Jadinya belum ada event2 Natal kaya yg dulu2. Lah lantas buat apa beli baju kalo ga ada ke mana2. Tapi pengen, soale iklannya banyak wkwk2k labil",0,0,0,0
2021-12-05 11:02:36+00:00,544136525,@dianimaniar_ Ppkm inget wkwk,0,1,0,0
2021-12-05 11:01:00+00:00,1235512291396743168,"Pdahal mah ya gue libur aja di RUMAH 
Ppkm ga ppkm sm aja digue ttp di rumah tp ya gue butuh refreshing otak jg kaliiiii https://t.co/TqZaBgv0mo",0,0,0,0
2021-12-05 11:00:45+00:00,1156812156723011584,Liat mereka yg pada ke turki jadi mikir percuma ada ppkm pas libur natal sd tahun baru kalo mereka pada pergi sekarang. Emangnya virus cuma ada pas libur natal dan tahun baru doang?,0,0,0,0
2021-12-05 10:59:54+00:00,254001274,"Sebagai info untuk teman-teman yg akan keluar rumah atau masuk kawasan PPKM Level 3 yg diberlakukan mulai tgl 24 Desember 2021 sampai dgn 2 Januari 2022.

Ada 75 titik yg perlu diperhatikan:",0,1,0,0
2021-12-05 10:59:05+00:00,759692754985242625,"Kabupaten Cirebon, Jawa Barat, akhirnya turun ke level 2 pada pemberlakuan pembatasan kegiatan masyarakat (PPKM) Jawa-Bali. #publisherstory https://t.co/rulkL1tQpl",0,0,1,0
2021-12-05 10:59:03+00:00,759692754985242625,"Sebanyak 64,5% mengaku masyarakat tak setuju apabila PPKM terus diperpanjang. #kumparanNEWS https://t.co/vza3nIje3G",1,1,3,0
2021-12-05 10:58:37+00:00,1390742111385833473,@rosepberry @txtadryannnn Ada ppkm abis gini🙂,0,1,0,0
2021-12-05 10:55:56+00:00,166014938,"(2/2) Jalankan terus protokol kesehatan 6M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga jarak bila harus keluar rumah. Sering cuci tangan dgn sabun. Ingatkan sesama warga.
#JagaJakarta #HadapiBersama #COVID19 #VaksinDulu #PPKM #JakartaBangkit https://t.co/6FjWjrtR3c",2,1,4,0
2021-12-05 10:54:34+00:00,1393586423844855815,"Babinsa Koramil 1015-04/Katingan Tengah Gelar Operasi PPKM, Bagikan Masker

Membantu menekan penyebaran Covid-19, Babinsa Koramil 1015-04/Katingan Tengah melakukan operasi Yustisi dan Penerapan Pembatasan Kegiatan Masyarakat dan pembagian masker di wilayah Kec. Katingan Tengah. https://t.co/SlQ6ovIkl9",0,0,0,0
2021-12-05 10:52:33+00:00,362206349,"@txtdarisisange Negara ini lagi kenapa sih, ppkm ga ada hiburan lagi dong",0,0,0,0
2021-12-05 10:52:02+00:00,440594122,"Kejar Target PAD Retribusi Wisata, Dispar Gunungkidul Terkendala PPKM Level 3 https://t.co/uTt0vE1W3Y",0,0,0,0
2021-12-05 10:51:11+00:00,336308474,@katsunyakak Kalopun ngga alesan ppkm pasti bakalan muncul alesan2 lain kak😭 udh capek bgtbgtbgtt,0,1,0,0
2021-12-05 10:50:58+00:00,1174681117619675137,Status PPKM Kabupaten Cirebon Turun ke Level 2 https://t.co/Bh2NSHaw99,0,0,0,0
2021-12-05 10:50:53+00:00,1251452125256626177,@viwiy mudik duluan mgkn sebelum naik level PPKM,0,1,0,0
2021-12-05 10:50:49+00:00,1380814305705127938,Colomadu- Selasa tanggal 30 November 2021 pukul 20.00 WIB Serda Yuli P Koramil 16/Colomadu bersama  Satpol PP Colomadu melaksanakan patroli himbauan untuk tetap disiplin melaksanakan prokes pada PPKM Level 2 dan untuk mengikuti Vaksinasi Covid 19 sasaran PKL jalan Adi Sucipto https://t.co/GhNAIf5Ppg,0,0,0,0
2021-12-05 10:50:48+00:00,1380814305705127938,Colomadu- Selasa tanggal 30 November 2021 pukul 20.00 WIB Serda Yuli P Koramil 16/Colomadu bersama  Satpol PP Colomadu melaksanakan patroli himbauan untuk tetap disiplin melaksanakan prokes pada PPKM Level 2 dan untuk mengikuti Vaksinasi Covid 19 sasaran PKL jalan Adi Sucipto https://t.co/6F9YUyM5PH,0,0,0,0
2021-12-05 10:50:32+00:00,1380814305705127938,Colomadu- Selasa tanggal 30 November 2021 pukul 20.00 WIB Serda Yuli P Koramil 16/Colomadu bersama  Satpol PP Colomadu melaksanakan patroli himbauan untuk tetap disiplin melaksanakan prokes pada PPKM Level 2 dan untuk mengikuti Vaksinasi Covid 19 sasaran PKL jalan Adi Sucipto https://t.co/JxI0LNDK21,0,0,0,0
2021-12-05 10:50:21+00:00,1380814305705127938,Colomadu- Selasa tanggal 30 November 2021 pukul 20.00 WIB Serda Yuli P Koramil 16/Colomadu bersama  Satpol PP Colomadu melaksanakan patroli himbauan untuk tetap disiplin melaksanakan prokes pada PPKM Level 2 dan untuk mengikuti Vaksinasi Covid 19 sasaran PKL jalan Adi Sucipto https://t.co/eA8YK8e86P,0,0,0,0
2021-12-05 10:50:11+00:00,23343960,Pemkot Probolinggo juga akan menggelar patroli dan operasi yustisi di lokasi yang berpotensi terjadi kerumunan saat libur Nataru. https://t.co/gkxztLRGTm,0,0,0,0
2021-12-05 10:50:07+00:00,1159462651409252352,"Waspada varian Omicron dari Afrika selatan, 

Peningkatan level PPKM menjelang Nataru diharapkan dapat mencegah penyebaran varian tersebut di Indonesia https://t.co/5xPeS6ZlZm",0,0,1,0
2021-12-05 10:49:56+00:00,1260482591519641600,@mbakgunungpati Padahal ppkm starttgl 24,0,1,0,0
2021-12-05 10:49:06+00:00,577019967,"@sempakmuamel @sbyfess Kan wes onok woro² kate ppkm, mangkane sebelum ppkm berlaku melok meramaikan acara disekan",0,0,0,0
2021-12-05 10:48:31+00:00,3249664333,"Pembatasan kesehatan atas nama virus
Mengkorbankan ekonomi, mental, psikis, pendidikan

Terima kasih Pemerintah hasil psbb &amp; ppkm nya, nanti 24 des lanjut lagi yak? Sampe 2 jan dst...

Ditunggu penindasan secara halus lagi 🙏🙌

Cc @jokowi @DivHumas_Polri @satgascovid19id",0,0,2,0
2021-12-05 10:44:23+00:00,1240633788,PPKM comingsoon 😁 https://t.co/gBD0et1isQ,0,1,0,0
2021-12-05 10:41:06+00:00,1452802499065245697,@quervencia besok ya pas ga ppkm,0,0,0,0
2021-12-05 10:37:46+00:00,2286091280,@im__nadya Ppkm meneh 🤦🏼‍♀️,0,1,0,0
2021-12-05 10:37:44+00:00,394492542,"@madjid_prima kudune sido, tapi jare PPKM",0,1,0,0
2021-12-05 10:37:03+00:00,2971590748,"Pemerintah Indonesia akan  kembali memberlakukan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level 3 pada sehari menjelang perayaan Hari Natal 2021 dilaksanakan di Indonesia. 

Untuk selengkapnya klik link berikut ⬇️

https://t.co/IxbFxrNg0g",0,0,0,0
2021-12-05 10:33:45+00:00,1422450958584320003,"RT @Bareti0: PPKM Level 3 untuk seluruh wilayah Indonesia selama masa libur Hari Raya Natal 2021 dan Tahun Baru 2022.

Waspada Varian baru copid19 omicron ,kita patuhi aturan pemerintah, vaksin dan prokes yg ketat.???????? https://t.co/G7JirD6Os7",0,0,0,0
2021-12-05 10:32:40+00:00,1395150299682115590,"@Adityal32462540 @CeciliaSuwanda1 @musniumar Makanya jangan so disangkut pautkan dgn PASAL KERUMUNAN lah, Banyak yg melakukan KERUMUNAN saat PPKM selain PA 212.. Tapi aman2 aj, lagian itu acara Damai, gk ad keributan, gk ad bakar mobil, gk bwa sajam dll.",0,1,2,0
2021-12-05 10:30:58+00:00,828365386265473028,"&gt;&gt;&gt;AG892 KEDIRI&lt;&lt;&lt;

Jelang PPKM Level 3 saat Nataru, Ini Himbauan  Kapolsek Mojoroto | https://t.co/mD0L969ccO @ https://t.co/FqjkWWa4Qu https://t.co/3GuHAUAudi",0,0,0,0
2021-12-05 10:30:27+00:00,336308474,Tgl 20 janji mau dateng. Liat aja liat. Paling ujung2nya alesan lg gabisa dtg ke jawa krn PPKM.,0,1,0,0
2021-12-05 10:29:30+00:00,1027432491332694016,"@ranaargh Oiza lupa bakal ada ppkm lg yaaa, siapp list aja dl mo mana aja yg disamper wkw",0,0,0,0
2021-12-05 10:27:42+00:00,1098327830797049856,"@schfess Tetep libur lah harusnya, tapi ga keluar rumah. Dah cukup ppkm, tapi tanggal merah tetep tanggal merah",0,0,0,0
2021-12-05 10:26:58+00:00,980619508900483072,"Training NLP Promo PPKM Akhir Tahun

💵 Biaya Training
Offline : Rp.5.000.000
Online : Rp.2.500.000

Promo PPKM Akhir Tahun
PROMO 10 Peserta Tercepat : Rp.900.000
Peserta ke 11 - Seterusnya : Rp.1.500.000

#OnlineTraining #Practitioner https://t.co/WIjKHJFPqF",0,0,0,0
2021-12-05 10:26:14+00:00,941189958966026240,"(04/12) Operasi Yustisi gabungan bersama TNI-POLRI dalam rangka PPKM Level 2 guna pencegahan dan pengendalian Covid-19 di Kabupaten Rembang.

@ganjarpranowo @TajYasinMZ @bupati_rbg @GusHanies @humasjateng @HumasRembang @satpolpp_jateng https://t.co/ZsZ2Smkz3L",0,0,2,0
2021-12-05 10:26:06+00:00,1245217422606393344,@missufecityxx11 Ngg nyediain makanan /minuman di bioskop lg ppkm 🤭,0,1,0,0
2021-12-05 10:23:13+00:00,2561424258,"Yo ayo gaskeun mas e....sebelum PPKM Level 3, 14122021 https://t.co/mdHSmaTmPJ",1,1,1,0
2021-12-05 10:20:10+00:00,23343960,"Sejak pemerintah Indonesia menerapkan PPKM darurat, pendakian Gunung Semeru belum dibuka. https://t.co/L7ztmB5NlT",2,0,2,0
2021-12-05 10:20:03+00:00,22126902,Masyarakat diminta tetap disiplin menerapkan protokol kesehatan (prokes). https://t.co/Vut7VV0l0j,0,0,1,0
2021-12-05 10:17:40+00:00,1422450958584320003,"RT @RBonafida: Angkutan Logistik selama PPKM Level 3 tak dibatasi. Hal ini dilakukan agar kegiatan ekonomi tetap berjalan. Namun dengan meningkatkan pengawasan protokol kesehatan dan implementasi Peduli Lindungi...
@Jokowi Lawan Pandemi https://t.co/n6QOf5E6LU",0,0,0,0
2021-12-05 10:16:57+00:00,1308610598729474048,Lawan Covid-19 dengan tertip PPKM dan waspadai provokator https://t.co/axqeo0Hrh6,0,0,0,0
2021-12-05 10:15:49+00:00,148732918,keluar malem mulu nih sebelum ppkm desember ya pak https://t.co/xHjKME5aSr,0,0,0,0
2021-12-05 10:15:27+00:00,1413834380913430535,Aturan PPKM level 3 se-RI selama libur Nataru https://t.co/rHj3gBENrv,0,0,1,0
2021-12-05 10:11:21+00:00,1413883839202545668,Pengendara wajib bawa surat masuk selama PPKM level 3 Natal Tahun Baru https://t.co/Qdux1Cm2vi,0,0,1,0
2021-12-05 10:10:02+00:00,454647489,"Pendakian Gunung Semeru Bukan Tutup karena Erupsi, Tapi karena PPKM https://t.co/JjVKFav59R",0,0,1,0
